,id,carat,depth,table,price,cut_num,color_num,clarity_num
12077,12077,0.71,61.7,55.0,2255,4,2,6
12078,12078,0.81,63.6,57.0,3104,3,3,4
12079,12079,0.73,60.9,55.0,3937,4,7,4
12080,12080,0.28,61.3,57.0,492,3,4,5
12081,12081,1.0,65.1,58.0,3640,1,3,7
12082,12082,0.45,61.8,57.0,1105,4,4,3
12083,12083,0.71,62.6,56.0,1800,4,3,7
12084,12084,0.53,62.4,57.0,1363,4,5,6
12085,12085,0.57,60.7,57.0,2507,4,5,2
12086,12086,0.8,63.7,58.0,2484,2,4,7
12087,12087,1.0,63.2,59.0,5320,3,7,6
12088,12088,1.01,57.6,62.0,4260,2,7,7
12089,12089,0.91,60.0,58.0,4514,3,3,4
12090,12090,1.03,59.0,55.0,7752,4,5,4
12091,12091,0.34,59.6,62.0,556,3,4,5
12092,12092,0.33,61.1,56.0,850,4,6,4
12093,12093,1.1,62.0,56.0,8959,4,7,5
12094,12094,2.03,62.9,57.0,15291,4,2,6
12095,12095,2.39,62.2,55.0,17955,4,2,5
12096,12096,0.71,59.7,60.0,2235,5,7,7
12097,12097,0.38,61.5,57.0,840,4,4,5
12098,12098,0.37,63.5,59.0,608,3,3,5
12099,12099,1.09,61.7,54.0,7992,4,4,4
12100,12100,1.21,60.7,57.0,6834,4,3,4
12101,12101,1.02,62.8,56.0,6158,4,7,6
12102,12102,0.61,62.0,57.0,1861,3,4,5
12103,12103,1.93,62.8,58.0,13278,3,2,6
12104,12104,0.52,61.8,60.0,2021,3,6,4
12105,12105,1.71,62.3,58.0,17041,5,4,4
12106,12106,0.33,62.2,58.0,666,5,5,5
12107,12107,0.3,60.9,58.0,491,4,3,5
12108,12108,0.71,59.2,58.0,1932,3,1,6
12109,12109,0.93,59.3,61.0,3838,3,3,6
12110,12110,2.02,62.1,60.0,11165,5,1,7
12111,12111,0.61,63.4,57.0,1255,4,6,8
12112,12112,1.03,62.2,54.0,4782,4,2,6
12113,12113,1.0,61.1,54.0,3674,4,5,7
12114,12114,1.01,61.9,58.0,6152,3,4,4
12115,12115,0.7,62.1,55.0,3248,4,6,4
12116,12116,0.7,61.5,57.0,2620,4,2,2
12117,12117,1.2,62.0,57.0,6177,3,3,4
12118,12118,1.03,62.9,56.0,6164,3,4,5
12119,12119,1.5,59.9,58.0,11189,5,4,5
12120,12120,1.5,63.6,55.0,14368,3,7,5
12121,12121,0.5,60.9,59.0,1838,5,4,3
12122,12122,0.57,60.7,58.0,2351,3,5,3
12123,12123,0.24,62.5,58.0,419,3,5,4
12124,12124,1.52,59.4,55.0,14388,5,5,5
12125,12125,1.08,60.3,58.0,4442,5,4,7
12126,12126,0.4,63.8,59.0,1007,2,4,5
12127,12127,0.33,62.1,55.0,781,4,7,5
12128,12128,2.1,60.7,61.0,14394,5,2,5
12129,12129,0.72,61.8,58.0,3075,3,7,5
12130,12130,0.9,62.2,58.0,4157,3,3,5
12131,12131,0.52,61.8,55.0,2225,4,7,5
12132,12132,1.0,61.6,58.0,4626,5,7,7
12133,12133,1.07,61.8,57.0,6793,4,4,4
12134,12134,1.11,62.5,58.0,4581,5,6,7
12135,12135,0.72,62.5,59.0,3024,5,6,5
12136,12136,0.73,63.2,58.0,2796,2,6,6
12137,12137,0.32,61.8,55.0,898,4,4,1
12138,12138,0.54,62.6,60.0,1426,3,6,5
12139,12139,1.52,60.5,60.0,8852,5,2,6
12140,12140,0.5,59.6,61.0,1125,5,5,6
12141,12141,0.39,61.1,55.0,628,4,6,6
12142,12142,0.78,62.0,57.0,3590,4,4,5
12143,12143,0.91,62.8,58.0,4201,3,3,5
12144,12144,1.26,62.2,54.0,10371,4,4,4
12145,12145,1.03,67.0,61.0,4038,1,3,7
12146,12146,1.5,61.3,63.0,8148,3,4,7
12147,12147,0.62,59.2,59.0,2399,5,4,3
12148,12148,2.15,61.8,57.0,17219,4,3,7
12149,12149,0.37,60.7,58.0,603,4,3,5
12150,12150,0.71,64.7,60.0,2208,1,2,5
12151,12151,1.23,61.8,58.0,6389,4,2,6
12152,12152,1.01,63.7,58.0,3923,2,4,7
12153,12153,0.3,64.1,55.0,613,3,5,3
12154,12154,0.33,61.1,59.0,743,5,4,5
12155,12155,1.21,62.5,57.0,6025,4,4,4
12156,12156,0.43,61.3,57.0,1433,4,6,2
12157,12157,1.0,63.6,54.0,4467,3,3,6
12158,12158,0.54,61.0,58.0,1240,5,3,6
12159,12159,0.93,64.4,57.0,3358,1,4,6
12160,12160,1.55,61.3,56.0,11011,4,5,6
12161,12161,0.55,61.5,56.0,2020,4,7,4
12162,12162,0.41,62.3,56.0,1018,4,7,4
12163,12163,0.27,61.0,57.0,620,4,5,2
12164,12164,0.71,62.1,55.0,2839,4,5,4
12165,12165,0.38,60.7,55.0,1031,3,4,4
12166,12166,0.91,58.2,59.0,3855,2,3,6
12167,12167,0.72,63.5,55.0,2422,3,4,4
12168,12168,1.01,61.6,58.0,5919,3,4,5
12169,12169,0.34,61.0,56.0,924,3,4,1
12170,12170,1.27,62.1,56.0,5154,4,2,7
12171,12171,0.71,59.6,59.0,2409,5,5,7
12172,12172,0.35,61.6,55.0,773,4,3,2
12173,12173,0.59,62.3,54.0,3791,4,7,2
12174,12174,0.3,61.7,57.0,789,4,4,2
12175,12175,0.71,64.2,58.0,2028,2,2,5
12176,12176,1.03,62.3,57.0,3738,4,1,6
12177,12177,0.32,61.9,55.0,720,4,3,4
12178,12178,0.41,61.7,54.0,809,4,5,5
12179,12179,1.21,61.9,60.0,6607,5,3,4
12180,12180,0.55,62.1,56.0,1571,4,7,6
12181,12181,0.31,61.8,59.0,897,3,5,2
12182,12182,1.5,62.6,60.0,10766,3,5,6
12183,12183,1.04,61.0,59.0,4811,5,7,7
12184,12184,1.04,61.4,58.0,5572,4,2,4
12185,12185,1.22,63.5,58.0,3443,3,1,7
12186,12186,0.3,61.5,55.0,590,4,3,3
12187,12187,0.73,61.0,57.0,2434,4,6,7
12188,12188,1.05,62.5,56.0,7037,4,4,4
12189,12189,1.01,62.9,59.0,4766,3,6,6
12190,12190,0.5,60.5,56.0,1118,4,5,7
12191,12191,0.31,61.2,56.0,816,4,4,2
12192,12192,0.72,62.2,57.0,3167,5,5,4
12193,12193,1.12,63.1,56.0,4576,3,3,6
12194,12194,0.32,62.0,55.0,936,5,4,3
12195,12195,0.53,61.0,57.0,2269,4,5,3
12196,12196,0.3,62.2,58.0,709,5,2,2
12197,12197,0.32,62.6,58.0,756,5,7,6
12198,12198,0.26,61.4,58.0,597,3,6,2
12199,12199,2.06,58.8,58.0,14634,5,6,7
12200,12200,1.63,61.5,57.0,16241,4,4,4
12201,12201,0.72,62.3,57.0,2857,4,6,6
12202,12202,0.31,60.8,57.0,625,4,5,5
12203,12203,1.01,61.7,61.0,6651,1,5,4
12204,12204,0.74,60.3,58.0,2295,4,5,7
12205,12205,0.51,57.7,60.0,1202,2,7,7
12206,12206,0.77,60.3,58.0,2375,5,2,5
12207,12207,1.5,62.0,60.0,12466,4,5,6
12208,12208,0.79,62.1,59.0,3628,5,6,5
12209,12209,1.71,61.3,58.0,13951,5,4,5
12210,12210,0.32,61.5,54.0,466,4,2,5
12211,12211,2.0,61.8,56.0,18426,5,6,7
12212,12212,1.45,64.4,58.0,6455,1,5,7
12213,12213,0.5,63.1,61.0,1419,2,6,5
12214,12214,1.51,60.5,56.0,15164,4,4,3
12215,12215,0.72,63.4,53.0,2311,2,4,5
12216,12216,0.4,60.6,55.0,1080,4,5,5
12217,12217,1.25,62.6,56.0,9933,4,7,5
12218,12218,0.3,61.8,55.0,813,4,4,1
12219,12219,0.72,61.9,58.0,2797,4,4,5
12220,12220,0.7,64.9,58.0,2035,1,5,7
12221,12221,0.8,62.7,54.0,3369,4,5,5
12222,12222,0.51,62.5,57.0,1779,4,7,4
12223,12223,0.6,61.3,57.0,2105,4,4,4
12224,12224,1.11,60.5,56.0,4755,4,4,7
12225,12225,0.51,63.3,59.0,1402,3,6,6
12226,12226,0.81,61.4,60.0,1917,5,1,6
12227,12227,0.91,64.0,58.0,3796,2,7,6
12228,12228,1.51,60.4,59.0,7723,3,3,7
12229,12229,0.55,61.6,56.0,1364,4,7,7
12230,12230,1.03,60.7,60.0,4586,5,5,7
12231,12231,1.21,60.5,59.0,6566,5,3,6
12232,12232,1.01,62.2,58.0,4121,3,5,7
12233,12233,0.33,61.4,54.0,463,4,4,7
12234,12234,0.55,62.5,62.0,1599,3,5,5
12235,12235,0.51,59.4,60.0,1406,5,5,6
12236,12236,0.81,61.9,60.0,3643,3,6,6
12237,12237,0.51,62.3,57.0,1628,3,3,4
12238,12238,0.4,63.9,53.0,798,2,7,7
12239,12239,0.61,61.0,57.0,2207,4,7,5
12240,12240,0.3,63.0,56.0,605,3,3,3
12241,12241,0.35,59.5,58.0,767,5,6,5
12242,12242,0.9,61.9,57.0,4871,4,4,6
12243,12243,0.39,60.6,57.0,902,4,4,3
12244,12244,0.36,63.4,54.0,739,2,7,5
12245,12245,0.53,62.1,54.0,1353,4,3,5
12246,12246,2.04,67.4,56.0,12454,1,6,7
12247,12247,0.37,63.2,57.0,533,2,3,6
12248,12248,0.24,62.3,57.0,336,3,2,2
12249,12249,0.6,62.0,55.0,2444,4,7,5
12250,12250,1.26,62.1,57.0,6435,5,3,6
12251,12251,0.9,63.1,57.0,3267,2,5,7
12252,12252,1.07,62.1,57.0,5220,4,3,6
12253,12253,0.51,61.4,56.0,2025,4,5,3
12254,12254,0.32,61.4,55.0,730,4,4,3
12255,12255,0.32,61.5,59.0,756,5,7,6
12256,12256,0.34,59.8,59.0,854,5,5,5
12257,12257,0.7,61.9,57.0,2724,4,4,4
12258,12258,0.35,63.1,58.0,491,2,3,6
12259,12259,0.55,60.9,56.0,1709,4,5,5
12260,12260,0.9,62.8,62.0,3387,5,3,6
12261,12261,0.36,61.5,57.0,655,4,2,3
12262,12262,0.31,61.6,55.0,489,4,2,4
12263,12263,1.23,62.2,56.1,9921,4,4,3
12264,12264,0.38,63.4,56.0,855,3,1,3
12265,12265,1.59,62.1,54.0,7155,4,1,7
12266,12266,0.33,62.4,60.0,854,5,3,3
12267,12267,1.02,63.3,58.0,6007,3,5,5
12268,12268,0.32,62.5,55.0,589,4,2,2
12269,12269,0.4,62.9,57.0,737,3,5,6
12270,12270,1.29,64.4,57.0,4824,1,5,7
12271,12271,2.01,60.0,64.0,16582,2,6,7
12272,12272,0.75,62.7,58.0,2268,5,4,7
12273,12273,0.41,60.3,58.0,1192,5,5,3
12274,12274,0.41,61.6,60.0,1249,3,6,3
12275,12275,0.54,61.7,55.0,1401,4,4,5
12276,12276,0.41,63.0,53.0,744,4,7,6
12277,12277,1.51,62.6,57.0,12252,4,5,6
12278,12278,1.11,60.4,58.0,4699,5,5,6
12279,12279,0.32,62.3,54.0,917,4,6,2
12280,12280,0.42,61.5,61.0,926,5,6,6
12281,12281,1.08,62.9,57.0,5106,4,5,6
12282,12282,0.71,59.7,60.0,2633,5,5,6
12283,12283,0.51,63.6,54.0,1662,2,6,5
12284,12284,1.0,57.4,58.0,6268,1,6,5
12285,12285,0.32,60.9,58.0,444,5,6,8
12286,12286,0.38,61.4,61.0,746,3,5,4
12287,12287,0.33,61.1,56.0,675,4,2,1
12288,12288,1.12,62.2,55.0,10949,4,5,3
12289,12289,2.01,64.0,51.0,15888,2,3,7
12290,12290,0.7,67.3,59.0,956,1,4,8
12291,12291,0.31,63.7,56.0,625,2,4,4
12292,12292,0.9,61.1,58.0,3902,3,6,7
12293,12293,0.31,62.5,53.0,533,4,7,6
12294,12294,0.31,59.9,59.0,544,5,3,4
12295,12295,0.91,61.8,59.0,3388,3,4,7
12296,12296,0.55,61.3,59.0,1415,5,4,6
12297,12297,1.24,63.5,55.0,7701,4,6,6
12298,12298,1.21,61.4,58.0,10483,4,4,2
12299,12299,0.72,62.9,58.0,2376,5,6,7
12300,12300,1.2,62.5,55.0,6639,4,2,4
12301,12301,0.25,60.2,56.0,525,4,3,2
12302,12302,0.91,64.2,59.0,2700,2,2,6
12303,12303,1.57,59.8,60.0,11272,5,3,4
12304,12304,0.57,61.0,58.0,1949,5,6,5
12305,12305,1.01,60.9,58.0,7411,4,5,5
12306,12306,0.46,60.2,60.5,1245,2,4,3
12307,12307,1.01,62.5,58.0,4676,5,2,5
12308,12308,0.94,60.7,60.0,4817,5,7,6
12309,12309,0.38,59.1,58.0,635,5,7,6
12310,12310,0.3,61.9,54.0,475,4,5,6
12311,12311,1.0,60.8,63.0,3276,3,2,7
12312,12312,0.55,58.0,62.0,3509,2,7,1
12313,12313,0.71,60.8,57.0,3502,4,7,6
12314,12314,0.23,60.8,59.0,472,3,5,3
12315,12315,0.32,62.5,55.0,612,4,4,6
12316,12316,0.54,60.9,59.0,1944,5,2,3
12317,12317,0.6,62.7,58.0,1819,5,6,5
12318,12318,0.54,61.4,57.0,1754,4,6,5
12319,12319,2.18,59.4,61.0,12631,5,3,7
12320,12320,1.27,60.3,59.0,8549,3,4,5
12321,12321,0.32,61.8,55.0,900,4,6,5
12322,12322,0.37,61.1,57.0,811,3,6,5
12323,12323,0.4,63.1,56.0,840,3,4,6
12324,12324,0.37,59.6,60.0,971,5,6,3
12325,12325,0.32,61.2,57.0,949,4,5,1
12326,12326,1.73,62.2,59.0,12674,5,2,4
12327,12327,2.03,59.8,59.0,12844,5,2,6
12328,12328,0.53,62.6,54.0,1813,4,4,4
12329,12329,0.53,61.5,56.0,1624,4,5,4
12330,12330,0.8,62.1,60.0,3502,5,5,5
12331,12331,0.72,61.7,59.0,2685,5,4,4
12332,12332,0.46,61.3,56.0,1172,3,4,5
12333,12333,0.3,61.4,59.0,1013,5,6,3
12334,12334,1.01,61.0,59.0,5238,4,3,5
12335,12335,1.55,62.0,58.0,11103,5,7,7
12336,12336,0.4,63.0,57.0,720,3,7,6
12337,12337,0.42,62.2,59.0,1105,5,6,4
12338,12338,0.34,61.1,57.0,858,4,5,2
12339,12339,1.27,62.3,56.0,5690,5,2,6
12340,12340,0.58,61.9,55.0,1761,4,4,5
12341,12341,0.36,61.0,54.0,747,4,6,5
12342,12342,1.22,61.7,56.0,11111,4,4,1
12343,12343,0.52,61.6,55.0,1374,4,3,5
12344,12344,0.4,61.8,55.0,990,4,7,6
12345,12345,0.31,62.3,56.0,772,4,4,2
12346,12346,0.71,61.6,56.0,4222,4,7,3
12347,12347,1.26,62.1,57.0,6320,3,3,6
12348,12348,0.41,60.0,58.0,1153,5,6,4
12349,12349,0.32,60.2,60.0,936,5,4,3
12350,12350,1.0,61.6,60.0,5197,5,5,6
12351,12351,0.7,60.5,62.0,2287,3,4,4
12352,12352,0.5,61.5,56.0,1624,3,6,5
12353,12353,0.36,61.4,58.0,851,5,7,6
12354,12354,1.01,62.0,59.0,4072,5,5,7
12355,12355,1.01,63.1,59.0,7279,2,4,2
12356,12356,1.03,60.7,58.0,5836,4,7,7
12357,12357,1.5,60.2,65.0,9173,2,7,7
12358,12358,0.5,60.9,57.0,1368,4,7,7
12359,12359,0.32,61.5,57.0,1080,4,6,3
12360,12360,0.73,61.5,59.0,2402,3,4,6
12361,12361,0.59,59.8,57.0,2214,3,6,3
12362,12362,0.92,57.8,63.0,3277,2,7,7
12363,12363,1.23,61.2,59.0,6826,3,2,5
12364,12364,0.32,62.8,55.0,720,4,3,4
12365,12365,0.3,61.2,57.0,605,4,3,3
12366,12366,0.5,60.3,58.0,1920,5,6,5
12367,12367,1.01,61.2,57.0,5861,3,3,5
12368,12368,0.3,61.0,56.0,501,4,3,5
12369,12369,1.03,66.1,56.0,3052,1,4,6
12370,12370,0.43,62.4,56.0,952,4,1,1
12371,12371,0.27,61.3,57.0,682,3,6,2
12372,12372,0.79,59.2,59.0,2941,3,6,7
12373,12373,1.02,61.0,57.0,4890,4,4,7
12374,12374,0.5,62.5,58.0,1838,5,3,2
12375,12375,1.0,60.7,60.0,4978,3,3,5
12376,12376,0.59,60.3,56.0,1160,3,3,7
12377,12377,1.45,61.1,58.0,11650,5,5,5
12378,12378,0.36,61.1,55.0,571,4,4,6
12379,12379,0.34,61.7,56.0,1243,4,6,1
12380,12380,0.8,62.4,55.0,2623,3,6,7
12381,12381,0.3,62.4,52.8,475,4,3,6
12382,12382,0.9,63.0,55.0,4939,3,3,4
12383,12383,0.7,62.1,57.0,2376,5,6,7
12384,12384,0.7,64.6,57.0,1947,1,5,7
12385,12385,0.57,61.9,58.0,2047,5,7,5
12386,12386,0.51,63.1,56.0,1052,3,2,6
12387,12387,0.32,62.0,57.0,900,4,6,5
12388,12388,0.7,62.6,53.0,2011,4,5,7
12389,12389,0.71,62.8,56.0,2889,3,5,4
12390,12390,1.0,63.3,62.0,4652,3,3,5
12391,12391,0.41,62.3,57.0,1356,4,5,2
12392,12392,0.3,61.7,54.0,605,4,3,3
12393,12393,1.51,62.1,58.0,9328,5,2,3
12394,12394,0.7,62.5,62.0,1814,5,4,7
12395,12395,2.01,59.1,57.0,18077,3,4,6
12396,12396,0.31,60.9,56.0,671,4,3,2
12397,12397,0.75,58.3,60.0,2923,2,6,6
12398,12398,1.58,60.2,58.0,13329,5,7,6
12399,12399,0.3,61.3,58.0,776,5,4,4
12400,12400,0.9,59.8,58.0,4092,5,6,6
12401,12401,0.72,65.8,59.0,1945,2,3,7
12402,12402,1.52,61.9,58.0,8631,5,2,6
12403,12403,1.09,59.7,58.0,5677,5,3,5
12404,12404,0.71,63.2,57.0,2437,3,6,5
12405,12405,1.22,60.4,57.0,7738,4,3,4
12406,12406,0.93,60.8,59.0,3594,5,4,7
12407,12407,0.38,62.2,55.7,605,4,1,4
12408,12408,0.41,62.3,57.0,1295,4,7,3
12409,12409,1.0,63.3,58.0,5521,3,5,6
12410,12410,0.71,62.1,58.0,1696,5,2,7
12411,12411,0.32,61.7,55.0,900,4,6,5
12412,12412,0.71,62.8,59.0,2185,3,2,5
12413,12413,1.01,63.1,54.0,4260,2,7,7
12414,12414,1.01,62.2,59.0,5249,5,5,6
12415,12415,0.7,62.4,58.0,2952,3,6,5
12416,12416,0.53,63.9,55.0,1226,2,7,7
12417,12417,0.56,61.6,56.0,1949,4,3,4
12418,12418,0.3,62.2,53.0,514,4,3,6
12419,12419,1.01,62.4,58.0,4355,3,6,7
12420,12420,0.54,61.7,58.0,1892,3,7,5
12421,12421,0.57,61.5,56.0,2447,4,6,3
12422,12422,1.01,63.5,59.0,9972,3,5,1
12423,12423,0.31,62.1,55.0,424,4,1,4
12424,12424,1.57,62.0,58.0,8538,3,1,5
12425,12425,0.71,61.9,54.0,1902,3,2,7
12426,12426,0.77,60.2,56.0,2923,4,7,7
12427,12427,1.52,62.1,58.0,9552,3,5,7
12428,12428,0.33,61.2,54.0,666,4,5,5
12429,12429,0.32,61.5,58.0,561,5,4,5
12430,12430,1.52,62.7,59.0,12498,5,4,2
12431,12431,0.3,62.6,59.0,526,5,3,4
12432,12432,0.51,63.1,58.0,1668,2,7,5
12433,12433,1.24,59.3,58.0,9916,5,7,5
12434,12434,0.37,59.9,59.0,833,5,6,6
12435,12435,0.76,61.5,56.0,3003,4,6,6
12436,12436,1.19,61.9,58.0,7389,5,4,5
12437,12437,1.31,63.7,55.0,6101,3,1,4
12438,12438,0.37,60.9,60.0,649,5,3,4
12439,12439,1.72,62.4,60.0,14300,5,5,6
12440,12440,1.53,62.6,57.0,12499,5,6,6
12441,12441,0.5,57.7,61.0,1626,2,5,5
12442,12442,1.13,61.7,58.0,7751,5,7,5
12443,12443,0.34,58.6,62.0,536,5,3,7
12444,12444,0.9,63.0,61.0,4009,3,5,6
12445,12445,0.32,62.5,56.0,814,4,6,2
12446,12446,0.7,62.6,62.0,2546,2,7,6
12447,12447,0.33,61.6,55.0,633,4,3,3
12448,12448,0.45,64.1,62.0,680,2,6,7
12449,12449,0.31,61.1,56.0,826,3,7,2
12450,12450,1.13,62.7,57.0,5012,5,6,6
12451,12451,1.01,60.3,57.0,3888,3,2,6
12452,12452,0.55,62.1,55.0,1551,4,6,6
12453,12453,1.27,63.2,56.0,6162,3,3,6
12454,12454,0.71,61.8,56.0,3936,5,6,2
12455,12455,0.61,60.1,60.3,1706,2,3,4
12456,12456,1.06,61.5,59.0,5113,5,4,6
12457,12457,0.27,61.7,58.0,620,3,6,3
12458,12458,1.83,62.9,55.0,11883,5,2,6
12459,12459,0.24,59.4,60.0,478,3,5,2
12460,12460,2.09,60.6,57.0,16703,4,3,7
12461,12461,0.33,62.1,54.0,854,4,4,4
12462,12462,0.41,62.1,55.0,1079,4,6,4
12463,12463,1.07,61.8,63.0,3296,3,3,7
12464,12464,0.28,62.2,52.0,777,3,7,3
12465,12465,1.01,61.5,58.0,8869,4,4,1
12466,12466,0.71,63.7,56.0,2283,2,2,3
12467,12467,0.32,61.6,55.0,645,4,5,5
12468,12468,0.58,62.3,54.0,1401,4,5,6
12469,12469,1.16,62.7,56.0,5001,4,6,7
12470,12470,1.43,62.2,58.0,10609,5,4,5
12471,12471,0.36,61.8,58.0,1080,5,5,4
12472,12472,1.15,63.1,56.0,5750,3,3,5
12473,12473,0.43,61.2,58.0,1129,5,2,1
12474,12474,0.54,62.2,54.0,1239,4,1,2
12475,12475,0.7,60.0,59.0,1621,5,3,8
12476,12476,0.31,62.4,54.0,759,4,4,2
12477,12477,2.11,61.5,57.0,12179,4,3,7
12478,12478,1.2,63.2,59.0,5699,4,2,5
12479,12479,0.25,62.1,57.0,548,3,7,3
12480,12480,0.41,61.3,56.0,1107,4,2,2
12481,12481,0.5,62.9,56.0,1584,3,6,5
12482,12482,1.5,60.5,56.0,9533,4,2,4
12483,12483,1.12,62.3,53.0,7091,4,3,3
12484,12484,1.21,62.9,55.0,7562,4,3,5
12485,12485,0.3,63.2,56.0,622,3,6,3
12486,12486,0.41,61.8,55.0,1107,4,2,2
12487,12487,0.42,61.3,56.0,1103,4,4,3
12488,12488,0.37,59.5,59.0,811,3,6,5
12489,12489,2.0,59.5,61.0,13892,3,2,7
12490,12490,1.51,60.6,57.0,7255,5,1,6
12491,12491,1.09,60.2,60.0,5305,3,4,6
12492,12492,1.57,58.6,62.0,9077,3,3,7
12493,12493,1.5,61.4,59.0,11484,5,5,6
12494,12494,0.8,61.7,56.0,3181,4,2,2
12495,12495,0.7,61.1,56.0,2183,4,5,7
12496,12496,0.82,62.1,56.0,3528,3,4,5
12497,12497,0.58,60.2,58.0,1785,3,7,6
12498,12498,0.73,63.2,58.0,2679,3,6,6
12499,12499,1.53,62.9,59.0,7554,5,1,5
12500,12500,0.31,61.9,54.0,914,3,5,1
12501,12501,0.5,62.3,55.0,1710,3,5,4
12502,12502,0.3,61.3,56.0,526,4,3,4
12503,12503,0.5,60.6,58.0,1814,5,5,3
12504,12504,0.6,61.3,56.0,1890,4,6,6
12505,12505,0.65,57.8,61.2,2406,2,6,5
12506,12506,0.8,61.2,53.0,2918,3,3,5
12507,12507,0.71,65.1,55.0,2049,1,3,6
12508,12508,0.3,62.8,57.0,911,4,7,5
12509,12509,0.3,61.9,59.0,789,3,6,3
12510,12510,1.02,61.3,58.0,6597,5,5,5
12511,12511,1.23,60.9,58.0,4661,3,5,7
12512,12512,1.12,62.9,55.9,5249,3,2,5
12513,12513,0.39,61.4,57.0,581,4,1,5
12514,12514,0.32,60.1,61.0,589,3,2,2
12515,12515,0.56,59.9,60.0,1230,3,3,6
12516,12516,0.3,62.3,59.0,605,3,4,4
12517,12517,1.51,61.4,57.0,8204,5,1,4
12518,12518,0.54,60.8,56.0,1235,4,5,7
12519,12519,0.32,63.1,56.0,648,3,2,4
12520,12520,1.34,62.0,56.0,5358,4,1,7
12521,12521,0.6,63.2,56.0,1836,3,6,6
12522,12522,0.93,62.2,55.0,3689,5,4,7
12523,12523,0.27,58.6,61.0,575,3,6,3
12524,12524,0.27,61.2,54.0,464,4,3,4
12525,12525,0.58,62.2,62.0,2084,2,5,4
12526,12526,0.56,62.5,58.0,1578,3,7,6
12527,12527,1.0,63.7,61.0,3819,2,6,7
12528,12528,0.33,61.4,55.0,761,4,5,3
12529,12529,0.3,62.9,57.0,605,3,5,5
12530,12530,0.3,61.1,61.0,622,2,6,3
12531,12531,0.39,61.3,56.0,1333,4,6,1
12532,12532,0.7,63.0,57.0,2381,5,4,5
12533,12533,1.19,60.2,61.0,3572,5,6,8
12534,12534,0.71,60.9,57.0,3739,4,4,1
12535,12535,0.4,62.5,57.0,727,4,2,5
12536,12536,1.52,63.1,61.0,7109,3,1,5
12537,12537,0.32,63.0,58.0,756,5,7,6
12538,12538,0.96,62.0,57.0,3355,5,4,6
12539,12539,1.52,63.5,58.0,7370,2,1,5
12540,12540,1.51,62.6,60.0,14709,2,6,5
12541,12541,1.21,62.4,54.0,9215,4,6,5
12542,12542,0.28,61.4,57.0,642,4,5,3
12543,12543,1.04,62.1,57.0,4754,4,5,7
12544,12544,0.84,65.1,55.0,2872,2,4,6
12545,12545,2.01,60.8,59.0,12423,5,3,7
12546,12546,2.03,62.6,55.0,13357,4,1,6
12547,12547,0.54,61.8,57.0,1590,4,6,5
12548,12548,1.52,61.4,59.0,11776,3,5,6
12549,12549,0.7,60.9,58.0,1904,3,1,4
12550,12550,0.31,60.9,56.0,979,4,6,3
12551,12551,0.32,61.6,58.0,612,5,4,6
12552,12552,1.13,62.3,56.0,5031,4,2,5
12553,12553,1.01,63.2,55.0,3676,3,2,6
12554,12554,1.08,62.6,56.0,4407,3,5,7
12555,12555,0.26,61.7,57.0,769,4,6,2
12556,12556,1.04,61.0,60.0,6361,3,5,5
12557,12557,0.31,61.6,59.0,680,3,6,5
12558,12558,1.1,61.6,56.0,4827,3,3,6
12559,12559,1.6,59.4,59.0,8333,5,3,7
12560,12560,1.01,63.5,55.0,3032,3,3,7
12561,12561,1.06,61.3,57.0,9547,4,5,3
12562,12562,2.02,60.8,56.0,11715,4,3,7
12563,12563,0.92,61.0,62.0,4228,3,3,4
12564,12564,1.0,59.4,55.0,4295,4,3,7
12565,12565,1.07,62.0,58.0,6730,5,4,4
12566,12566,1.22,62.5,56.2,6401,4,5,7
12567,12567,1.01,62.8,60.0,5010,3,5,6
12568,12568,0.71,63.3,58.0,2198,3,2,4
12569,12569,0.5,61.9,62.0,1354,3,7,6
12570,12570,0.7,61.9,60.0,2518,5,6,6
12571,12571,1.01,63.7,60.0,3088,2,1,7
12572,12572,0.62,61.7,59.0,1595,5,5,6
12573,12573,2.54,61.3,58.0,14717,5,3,7
12574,12574,0.73,60.5,59.0,3411,3,7,5
12575,12575,0.61,62.3,58.0,1976,5,7,6
12576,12576,1.2,60.1,61.0,15185,4,6,2
12577,12577,0.55,62.4,56.0,1263,4,5,7
12578,12578,0.42,60.5,57.0,865,4,2,2
12579,12579,0.56,62.4,56.0,1687,4,3,5
12580,12580,0.36,61.2,60.0,726,3,4,4
12581,12581,1.2,61.8,56.0,16256,4,6,2
12582,12582,1.5,63.1,57.0,7495,3,3,7
12583,12583,0.32,61.0,61.0,477,3,4,6
12584,12584,0.59,60.5,59.0,1437,5,4,6
12585,12585,0.36,60.6,57.0,1094,4,7,5
12586,12586,1.01,61.1,57.0,4563,3,6,6
12587,12587,1.52,62.0,56.0,12907,4,6,6
12588,12588,0.91,61.5,59.0,4239,3,7,6
12589,12589,1.2,62.2,57.0,11839,4,6,3
12590,12590,0.32,62.5,58.0,477,5,4,6
12591,12591,0.71,58.6,62.0,3082,5,5,4
12592,12592,1.77,60.3,59.0,11965,5,5,6
12593,12593,0.92,62.3,63.0,4116,2,3,4
12594,12594,0.55,62.3,56.0,1668,4,6,6
12595,12595,0.7,60.3,57.0,3359,4,5,4
12596,12596,1.2,63.3,59.0,6833,3,3,5
12597,12597,0.7,62.9,59.0,3214,5,7,4
12598,12598,0.32,61.9,59.0,561,5,2,3
